Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
1358,2023-03-03T06:38:31.608-06:00,"BE_Standard_C4484573",0-8,"Actions","START",0,yes,"BE","Default zone"
1358,2023-03-03T06:38:31.608-06:00,"BE_Standard_C4484573",0-3,"Actions","START",0,yes,"BE","Default zone"
1420,2023-03-03T06:38:31.670-06:00,"BE_Standard_C4484573",0-9,"Actions","START",0,yes,"BE","Default zone"
1451,2023-03-03T06:38:31.701-06:00,"BE_Standard_C4484573",0-0,"Actions","START",0,yes,"BE","Default zone"
1451,2023-03-03T06:38:31.701-06:00,"BE_Standard_C4484573",0-1,"Actions","START",0,yes,"BE","Default zone"
1451,2023-03-03T06:38:31.701-06:00,"BE_Standard_C4484573",0-2,"Actions","START",0,yes,"BE","Default zone"
1508,2023-03-03T06:38:31.758-06:00,"BE_Standard_C4484573",0-6,"Actions","START",0,yes,"BE","Default zone"
1527,2023-03-03T06:38:31.777-06:00,"BE_Standard_C4484573",0-5,"Actions","START",0,yes,"BE","Default zone"
1553,2023-03-03T06:38:31.803-06:00,"BE_Standard_C4484573",0-7,"Actions","START",0,yes,"BE","Default zone"
1588,2023-03-03T06:38:31.838-06:00,"BE_Standard_C4484573",0-4,"Actions","START",0,yes,"BE","Default zone"
2715,2023-03-03T06:38:32.965-06:00,"BE_Standard_C4484573",0-0,"Actions","BE_Landing",1098,yes,"BE","Default zone"
2726,2023-03-03T06:38:32.976-06:00,"BE_Standard_C4484573",0-2,"Actions","BE_Landing",1140,yes,"BE","Default zone"
2726,2023-03-03T06:38:32.976-06:00,"BE_Standard_C4484573",0-7,"Actions","BE_Landing",1075,yes,"BE","Default zone"
2726,2023-03-03T06:38:32.976-06:00,"BE_Standard_C4484573",0-3,"Actions","BE_Landing",1122,yes,"BE","Default zone"
2726,2023-03-03T06:38:32.976-06:00,"BE_Standard_C4484573",0-6,"Actions","BE_Landing",1115,yes,"BE","Default zone"
2730,2023-03-03T06:38:32.980-06:00,"BE_Standard_C4484573",0-5,"Actions","BE_Landing",1054,yes,"BE","Default zone"
2736,2023-03-03T06:38:32.986-06:00,"BE_Standard_C4484573",0-9,"Actions","BE_Landing",1097,yes,"BE","Default zone"
2773,2023-03-03T06:38:33.023-06:00,"BE_Standard_C4484573",0-1,"Actions","BE_Landing",1208,yes,"BE","Default zone"
2794,2023-03-03T06:38:33.044-06:00,"BE_Standard_C4484573",0-4,"Actions","BE_Landing",1102,yes,"BE","Default zone"
2796,2023-03-03T06:38:33.046-06:00,"BE_Standard_C4484573",0-8,"Actions","BE_Landing",1204,yes,"BE","Default zone"
