Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
1368,2023-04-28T10:50:42.086-05:00,"BE_Standard_C4484573",0-4,"Actions","START",0,yes,"BE","Default zone"
1384,2023-04-28T10:50:42.102-05:00,"BE_Standard_C4484573",0-9,"Actions","START",0,yes,"BE","Default zone"
1399,2023-04-28T10:50:42.117-05:00,"BE_Standard_C4484573",0-7,"Actions","START",0,yes,"BE","Default zone"
1431,2023-04-28T10:50:42.149-05:00,"BE_Standard_C4484573",0-3,"Actions","START",0,yes,"BE","Default zone"
1449,2023-04-28T10:50:42.167-05:00,"BE_Standard_C4484573",0-1,"Actions","START",0,yes,"BE","Default zone"
1472,2023-04-28T10:50:42.190-05:00,"BE_Standard_C4484573",0-5,"Actions","START",0,yes,"BE","Default zone"
1553,2023-04-28T10:50:42.271-05:00,"BE_Standard_C4484573",0-6,"Actions","START",0,yes,"BE","Default zone"
1553,2023-04-28T10:50:42.271-05:00,"BE_Standard_C4484573",0-0,"Actions","START",0,yes,"BE","Default zone"
1572,2023-04-28T10:50:42.290-05:00,"BE_Standard_C4484573",0-8,"Actions","START",0,yes,"BE","Default zone"
1627,2023-04-28T10:50:42.345-05:00,"BE_Standard_C4484573",0-2,"Actions","START",0,yes,"BE","Default zone"
2673,2023-04-28T10:50:43.391-05:00,"BE_Standard_C4484573",0-1,"Actions","BE_Landing",1107,yes,"BE","Default zone"
2674,2023-04-28T10:50:43.392-05:00,"BE_Standard_C4484573",0-5,"Actions","BE_Landing",1090,yes,"BE","Default zone"
2675,2023-04-28T10:50:43.393-05:00,"BE_Standard_C4484573",0-2,"Actions","BE_Landing",920,yes,"BE","Default zone"
2675,2023-04-28T10:50:43.393-05:00,"BE_Standard_C4484573",0-0,"Actions","BE_Landing",925,yes,"BE","Default zone"
2675,2023-04-28T10:50:43.393-05:00,"BE_Standard_C4484573",0-9,"Actions","BE_Landing",1045,yes,"BE","Default zone"
2675,2023-04-28T10:50:43.393-05:00,"BE_Standard_C4484573",0-8,"Actions","BE_Landing",972,yes,"BE","Default zone"
2675,2023-04-28T10:50:43.393-05:00,"BE_Standard_C4484573",0-4,"Actions","BE_Landing",1069,yes,"BE","Default zone"
2676,2023-04-28T10:50:43.394-05:00,"BE_Standard_C4484573",0-6,"Actions","BE_Landing",960,yes,"BE","Default zone"
2676,2023-04-28T10:50:43.394-05:00,"BE_Standard_C4484573",0-3,"Actions","BE_Landing",1102,yes,"BE","Default zone"
2676,2023-04-28T10:50:43.394-05:00,"BE_Standard_C4484573",0-7,"Actions","BE_Landing",1141,yes,"BE","Default zone"
9086,2023-04-28T10:50:49.804-05:00,"BE_Standard_C4484573",0-5,"Actions","BE_Login",2022,yes,"BE","Default zone"
9108,2023-04-28T10:50:49.826-05:00,"BE_Standard_C4484573",0-2,"Actions","BE_Login",2019,yes,"BE","Default zone"
9528,2023-04-28T10:50:50.246-05:00,"BE_Standard_C4484573",0-6,"Actions","BE_Login",2163,yes,"BE","Default zone"
10192,2023-04-28T10:50:50.910-05:00,"BE_Standard_C4484573",0-1,"Actions","BE_Login",2180,yes,"BE","Default zone"
10242,2023-04-28T10:50:50.960-05:00,"BE_Standard_C4484573",0-4,"Actions","BE_Login",2437,yes,"BE","Default zone"
10277,2023-04-28T10:50:50.995-05:00,"BE_Standard_C4484573",0-3,"Actions","BE_Login",2013,yes,"BE","Default zone"
10285,2023-04-28T10:50:51.003-05:00,"BE_Standard_C4484573",0-7,"Actions","BE_Login",2101,yes,"BE","Default zone"
10373,2023-04-28T10:50:51.091-05:00,"BE_Standard_C4484573",0-0,"Actions","BE_Login",2405,yes,"BE","Default zone"
10376,2023-04-28T10:50:51.094-05:00,"BE_Standard_C4484573",0-8,"Actions","BE_Login",2158,yes,"BE","Default zone"
10595,2023-04-28T10:50:51.313-05:00,"BE_Standard_C4484573",0-9,"Actions","BE_Login",2235,yes,"BE","Default zone"
15602,2023-04-28T10:50:56.320-05:00,"BE_Standard_C4484573",0-2,"Actions","BE_Benefit Enrollment",1743,yes,"BE","Default zone"
16016,2023-04-28T10:50:56.734-05:00,"BE_Standard_C4484573",0-5,"Actions","BE_Benefit Enrollment",1710,yes,"BE","Default zone"
16646,2023-04-28T10:50:57.364-05:00,"BE_Standard_C4484573",0-8,"Actions","BE_Benefit Enrollment",1781,yes,"BE","Default zone"
16862,2023-04-28T10:50:57.580-05:00,"BE_Standard_C4484573",0-3,"Actions","BE_Benefit Enrollment",2127,yes,"BE","Default zone"
17163,2023-04-28T10:50:57.881-05:00,"BE_Standard_C4484573",0-1,"Actions","BE_Benefit Enrollment",2342,yes,"BE","Default zone"
17164,2023-04-28T10:50:57.882-05:00,"BE_Standard_C4484573",0-6,"Actions","BE_Benefit Enrollment",2009,yes,"BE","Default zone"
17244,2023-04-28T10:50:57.962-05:00,"BE_Standard_C4484573",0-4,"Actions","BE_Benefit Enrollment",1949,yes,"BE","Default zone"
17477,2023-04-28T10:50:58.195-05:00,"BE_Standard_C4484573",0-7,"Actions","BE_Benefit Enrollment",2001,yes,"BE","Default zone"
17530,2023-04-28T10:50:58.248-05:00,"BE_Standard_C4484573",0-9,"Actions","BE_Benefit Enrollment",2119,yes,"BE","Default zone"
18404,2023-04-28T10:50:59.122-05:00,"BE_Standard_C4484573",0-0,"Actions","BE_Benefit Enrollment",2254,yes,"BE","Default zone"
20096,2023-04-28T10:51:00.814-05:00,"BE_Standard_C4484573",0-2,"Actions","BE_Welcome_Benefit Enrollment",176,yes,"BE","Default zone"
20965,2023-04-28T10:51:01.683-05:00,"BE_Standard_C4484573",0-5,"Actions","BE_Welcome_Benefit Enrollment",182,yes,"BE","Default zone"
21966,2023-04-28T10:51:02.684-05:00,"BE_Standard_C4484573",0-3,"Actions","BE_Welcome_Benefit Enrollment",181,yes,"BE","Default zone"
22006,2023-04-28T10:51:02.724-05:00,"BE_Standard_C4484573",0-4,"Actions","BE_Welcome_Benefit Enrollment",186,yes,"BE","Default zone"
22038,2023-04-28T10:51:02.756-05:00,"BE_Standard_C4484573",0-8,"Actions","BE_Welcome_Benefit Enrollment",154,yes,"BE","Default zone"
22398,2023-04-28T10:51:03.116-05:00,"BE_Standard_C4484573",0-1,"Actions","BE_Welcome_Benefit Enrollment",175,yes,"BE","Default zone"
22725,2023-04-28T10:51:03.443-05:00,"BE_Standard_C4484573",0-6,"Actions","BE_Welcome_Benefit Enrollment",130,yes,"BE","Default zone"
22904,2023-04-28T10:51:03.622-05:00,"BE_Standard_C4484573",0-7,"Actions","BE_Welcome_Benefit Enrollment",149,yes,"BE","Default zone"
23118,2023-04-28T10:51:03.836-05:00,"BE_Standard_C4484573",0-9,"Actions","BE_Welcome_Benefit Enrollment",127,yes,"BE","Default zone"
23963,2023-04-28T10:51:04.681-05:00,"BE_Standard_C4484573",0-0,"Actions","BE_Welcome_Benefit Enrollment",128,yes,"BE","Default zone"
24819,2023-04-28T10:51:05.537-05:00,"BE_Standard_C4484573",0-2,"Actions","BE_Dependents",362,yes,"BE","Default zone"
26788,2023-04-28T10:51:07.506-05:00,"BE_Standard_C4484573",0-8,"Actions","BE_Dependents",355,yes,"BE","Default zone"
27060,2023-04-28T10:51:07.778-05:00,"BE_Standard_C4484573",0-3,"Actions","BE_Dependents",438,yes,"BE","Default zone"
27294,2023-04-28T10:51:08.012-05:00,"BE_Standard_C4484573",0-5,"Actions","BE_Dependents",652,yes,"BE","Default zone"
27552,2023-04-28T10:51:08.270-05:00,"BE_Standard_C4484573",0-1,"Actions","BE_Dependents",359,yes,"BE","Default zone"
27786,2023-04-28T10:51:08.504-05:00,"BE_Standard_C4484573",0-7,"Actions","BE_Dependents",313,yes,"BE","Default zone"
28170,2023-04-28T10:51:08.888-05:00,"BE_Standard_C4484573",0-4,"Actions","BE_Dependents",462,yes,"BE","Default zone"
28237,2023-04-28T10:51:08.955-05:00,"BE_Standard_C4484573",0-9,"Actions","BE_Dependents",365,yes,"BE","Default zone"
29349,2023-04-28T10:51:10.067-05:00,"BE_Standard_C4484573",0-6,"Actions","BE_Dependents",1042,yes,"BE","Default zone"
29927,2023-04-28T10:51:10.645-05:00,"BE_Standard_C4484573",0-0,"Actions","BE_Dependents",334,yes,"BE","Default zone"
30547,2023-04-28T10:51:11.265-05:00,"BE_Standard_C4484573",0-2,"Actions","BE_Medical",315,yes,"BE","Default zone"
31362,2023-04-28T10:51:12.080-05:00,"BE_Standard_C4484573",0-13,"Actions","START",0,yes,"BE","Default zone"
31388,2023-04-28T10:51:12.106-05:00,"BE_Standard_C4484573",0-18,"Actions","START",0,yes,"BE","Default zone"
31415,2023-04-28T10:51:12.133-05:00,"BE_Standard_C4484573",0-11,"Actions","START",0,yes,"BE","Default zone"
31453,2023-04-28T10:51:12.171-05:00,"BE_Standard_C4484573",0-15,"Actions","START",0,yes,"BE","Default zone"
31464,2023-04-28T10:51:12.182-05:00,"BE_Standard_C4484573",0-17,"Actions","START",0,yes,"BE","Default zone"
31497,2023-04-28T10:51:12.215-05:00,"BE_Standard_C4484573",0-10,"Actions","START",0,yes,"BE","Default zone"
31541,2023-04-28T10:51:12.259-05:00,"BE_Standard_C4484573",0-19,"Actions","START",0,yes,"BE","Default zone"
31568,2023-04-28T10:51:12.286-05:00,"BE_Standard_C4484573",0-14,"Actions","START",0,yes,"BE","Default zone"
31590,2023-04-28T10:51:12.308-05:00,"BE_Standard_C4484573",0-12,"Actions","START",0,yes,"BE","Default zone"
31601,2023-04-28T10:51:12.319-05:00,"BE_Standard_C4484573",0-16,"Actions","START",0,yes,"BE","Default zone"
31687,2023-04-28T10:51:12.405-05:00,"BE_Standard_C4484573",0-8,"Actions","BE_Medical",351,yes,"BE","Default zone"
31785,2023-04-28T10:51:12.503-05:00,"BE_Standard_C4484573",0-13,"Actions","BE_Landing",419,yes,"BE","Default zone"
31808,2023-04-28T10:51:12.526-05:00,"BE_Standard_C4484573",0-18,"Actions","BE_Landing",417,yes,"BE","Default zone"
31864,2023-04-28T10:51:12.582-05:00,"BE_Standard_C4484573",0-11,"Actions","BE_Landing",441,yes,"BE","Default zone"
31889,2023-04-28T10:51:12.607-05:00,"BE_Standard_C4484573",0-10,"Actions","BE_Landing",388,yes,"BE","Default zone"
31918,2023-04-28T10:51:12.636-05:00,"BE_Standard_C4484573",0-15,"Actions","BE_Landing",461,yes,"BE","Default zone"
31964,2023-04-28T10:51:12.682-05:00,"BE_Standard_C4484573",0-17,"Actions","BE_Landing",495,yes,"BE","Default zone"
32006,2023-04-28T10:51:12.724-05:00,"BE_Standard_C4484573",0-19,"Actions","BE_Landing",458,yes,"BE","Default zone"
32006,2023-04-28T10:51:12.724-05:00,"BE_Standard_C4484573",0-14,"Actions","BE_Landing",431,yes,"BE","Default zone"
32033,2023-04-28T10:51:12.751-05:00,"BE_Standard_C4484573",0-12,"Actions","BE_Landing",439,yes,"BE","Default zone"
32069,2023-04-28T10:51:12.787-05:00,"BE_Standard_C4484573",0-16,"Actions","BE_Landing",462,yes,"BE","Default zone"
32491,2023-04-28T10:51:13.209-05:00,"BE_Standard_C4484573",0-5,"Actions","BE_Medical",280,yes,"BE","Default zone"
32867,2023-04-28T10:51:13.585-05:00,"BE_Standard_C4484573",0-3,"Actions","BE_Medical",265,yes,"BE","Default zone"
33559,2023-04-28T10:51:14.277-05:00,"BE_Standard_C4484573",0-7,"Actions","BE_Medical",277,yes,"BE","Default zone"
33609,2023-04-28T10:51:14.327-05:00,"BE_Standard_C4484573",0-1,"Actions","BE_Medical",279,yes,"BE","Default zone"
33990,2023-04-28T10:51:14.708-05:00,"BE_Standard_C4484573",0-9,"Actions","BE_Medical",307,yes,"BE","Default zone"
34057,2023-04-28T10:51:14.775-05:00,"BE_Standard_C4484573",0-4,"Actions","BE_Medical",341,yes,"BE","Default zone"
34220,2023-04-28T10:51:14.938-05:00,"BE_Standard_C4484573",0-6,"Actions","BE_Medical",250,yes,"BE","Default zone"
34742,2023-04-28T10:51:15.460-05:00,"BE_Standard_C4484573",0-0,"Actions","BE_Medical",289,yes,"BE","Default zone"
36316,2023-04-28T10:51:17.034-05:00,"BE_Standard_C4484573",0-8,"Actions","BE_HSA",235,yes,"BE","Default zone"
36514,2023-04-28T10:51:17.232-05:00,"BE_Standard_C4484573",0-2,"Actions","BE_HSA",267,yes,"BE","Default zone"
37788,2023-04-28T10:51:18.506-05:00,"BE_Standard_C4484573",0-5,"Actions","BE_HSA",330,yes,"BE","Default zone"
38743,2023-04-28T10:51:19.461-05:00,"BE_Standard_C4484573",0-3,"Actions","BE_HSA",290,yes,"BE","Default zone"
38749,2023-04-28T10:51:19.467-05:00,"BE_Standard_C4484573",0-18,"Actions","BE_Login",1751,yes,"BE","Default zone"
38930,2023-04-28T10:51:19.648-05:00,"BE_Standard_C4484573",0-13,"Actions","BE_Login",1987,yes,"BE","Default zone"
38979,2023-04-28T10:51:19.697-05:00,"BE_Standard_C4484573",0-1,"Actions","BE_HSA",343,yes,"BE","Default zone"
39036,2023-04-28T10:51:19.754-05:00,"BE_Standard_C4484573",0-4,"Actions","BE_HSA",283,yes,"BE","Default zone"
39159,2023-04-28T10:51:19.877-05:00,"BE_Standard_C4484573",0-15,"Actions","BE_Login",1869,yes,"BE","Default zone"
39165,2023-04-28T10:51:19.883-05:00,"BE_Standard_C4484573",0-9,"Actions","BE_HSA",323,yes,"BE","Default zone"
39222,2023-04-28T10:51:19.940-05:00,"BE_Standard_C4484573",0-12,"Actions","BE_Login",1990,yes,"BE","Default zone"
39390,2023-04-28T10:51:20.108-05:00,"BE_Standard_C4484573",0-17,"Actions","BE_Login",2031,yes,"BE","Default zone"
39478,2023-04-28T10:51:20.196-05:00,"BE_Standard_C4484573",0-7,"Actions","BE_HSA",258,yes,"BE","Default zone"
