Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
1415,2023-03-03T05:54:58.377-06:00,"BE_Standard_C4484573",0-1,"Actions","START",0,yes,"BE","Default zone"
1448,2023-03-03T05:54:58.410-06:00,"BE_Standard_C4484573",0-7,"Actions","START",0,yes,"BE","Default zone"
1463,2023-03-03T05:54:58.425-06:00,"BE_Standard_C4484573",0-4,"Actions","START",0,yes,"BE","Default zone"
1498,2023-03-03T05:54:58.460-06:00,"BE_Standard_C4484573",0-2,"Actions","START",0,yes,"BE","Default zone"
1578,2023-03-03T05:54:58.540-06:00,"BE_Standard_C4484573",0-3,"Actions","START",0,yes,"BE","Default zone"
1609,2023-03-03T05:54:58.571-06:00,"BE_Standard_C4484573",0-6,"Actions","START",0,yes,"BE","Default zone"
1671,2023-03-03T05:54:58.633-06:00,"BE_Standard_C4484573",0-8,"Actions","START",0,yes,"BE","Default zone"
1671,2023-03-03T05:54:58.633-06:00,"BE_Standard_C4484573",0-5,"Actions","START",0,yes,"BE","Default zone"
1683,2023-03-03T05:54:58.645-06:00,"BE_Standard_C4484573",0-0,"Actions","START",0,yes,"BE","Default zone"
1690,2023-03-03T05:54:58.652-06:00,"BE_Standard_C4484573",0-9,"Actions","START",0,yes,"BE","Default zone"
2705,2023-03-03T05:54:59.667-06:00,"BE_Standard_C4484573",0-9,"Actions","BE_Landing",905,yes,"BE","Default zone"
2707,2023-03-03T05:54:59.669-06:00,"BE_Standard_C4484573",0-2,"Actions","BE_Landing",1104,yes,"BE","Default zone"
2707,2023-03-03T05:54:59.669-06:00,"BE_Standard_C4484573",0-5,"Actions","BE_Landing",939,yes,"BE","Default zone"
2707,2023-03-03T05:54:59.669-06:00,"BE_Standard_C4484573",0-1,"Actions","BE_Landing",1115,yes,"BE","Default zone"
2707,2023-03-03T05:54:59.669-06:00,"BE_Standard_C4484573",0-3,"Actions","BE_Landing",1013,yes,"BE","Default zone"
2707,2023-03-03T05:54:59.669-06:00,"BE_Standard_C4484573",0-4,"Actions","BE_Landing",1070,yes,"BE","Default zone"
2707,2023-03-03T05:54:59.669-06:00,"BE_Standard_C4484573",0-0,"Actions","BE_Landing",922,yes,"BE","Default zone"
2707,2023-03-03T05:54:59.669-06:00,"BE_Standard_C4484573",0-8,"Actions","BE_Landing",911,yes,"BE","Default zone"
2716,2023-03-03T05:54:59.678-06:00,"BE_Standard_C4484573",0-6,"Actions","BE_Landing",1038,yes,"BE","Default zone"
2716,2023-03-03T05:54:59.678-06:00,"BE_Standard_C4484573",0-7,"Actions","BE_Landing",1153,yes,"BE","Default zone"
11914,2023-03-03T05:55:08.876-06:00,"BE_Standard_C4484573",0-3,"Actions","BE_Login",4445,yes,"BE","Default zone"
11936,2023-03-03T05:55:08.898-06:00,"BE_Standard_C4484573",0-1,"Actions","BE_Login",4325,yes,"BE","Default zone"
11942,2023-03-03T05:55:08.904-06:00,"BE_Standard_C4484573",0-8,"Actions","BE_Login",4626,yes,"BE","Default zone"
11970,2023-03-03T05:55:08.932-06:00,"BE_Standard_C4484573",0-4,"Actions","BE_Login",4736,yes,"BE","Default zone"
11984,2023-03-03T05:55:08.946-06:00,"BE_Standard_C4484573",0-6,"Actions","BE_Login",4692,yes,"BE","Default zone"
11996,2023-03-03T05:55:08.958-06:00,"BE_Standard_C4484573",0-0,"Actions","BE_Login",4579,yes,"BE","Default zone"
12234,2023-03-03T05:55:09.196-06:00,"BE_Standard_C4484573",0-2,"Actions","BE_Login",4559,yes,"BE","Default zone"
13653,2023-03-03T05:55:10.615-06:00,"BE_Standard_C4484573",0-5,"Actions","BE_Login",5232,yes,"BE","Default zone"
13686,2023-03-03T05:55:10.648-06:00,"BE_Standard_C4484573",0-7,"Actions","BE_Login",5425,yes,"BE","Default zone"
17798,2023-03-03T05:55:14.760-06:00,"BE_Standard_C4484573",0-9,"Actions","BE_Login",10541,yes,"BE","Default zone"
18077,2023-03-03T05:55:15.039-06:00,"BE_Standard_C4484573",0-4,"Actions","BE_Benefit Enrollment",1479,yes,"BE","Default zone"
18307,2023-03-03T05:55:15.269-06:00,"BE_Standard_C4484573",0-0,"Actions","BE_Benefit Enrollment",1824,yes,"BE","Default zone"
18595,2023-03-03T05:55:15.557-06:00,"BE_Standard_C4484573",0-8,"Actions","BE_Benefit Enrollment",2184,yes,"BE","Default zone"
18749,2023-03-03T05:55:15.711-06:00,"BE_Standard_C4484573",0-2,"Actions","BE_Benefit Enrollment",1880,yes,"BE","Default zone"
19058,2023-03-03T05:55:16.020-06:00,"BE_Standard_C4484573",0-3,"Actions","BE_Benefit Enrollment",1618,yes,"BE","Default zone"
