Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
1361,2023-04-28T10:15:41.346-05:00,"BE_Standard_C4484573",0-6,"Actions","START",0,yes,"BE","Default zone"
1370,2023-04-28T10:15:41.355-05:00,"BE_Standard_C4484573",0-9,"Actions","START",0,yes,"BE","Default zone"
1547,2023-04-28T10:15:41.532-05:00,"BE_Standard_C4484573",0-8,"Actions","START",0,yes,"BE","Default zone"
1554,2023-04-28T10:15:41.539-05:00,"BE_Standard_C4484573",0-5,"Actions","START",0,yes,"BE","Default zone"
1577,2023-04-28T10:15:41.562-05:00,"BE_Standard_C4484573",0-1,"Actions","START",0,yes,"BE","Default zone"
1605,2023-04-28T10:15:41.590-05:00,"BE_Standard_C4484573",0-2,"Actions","START",0,yes,"BE","Default zone"
1623,2023-04-28T10:15:41.608-05:00,"BE_Standard_C4484573",0-3,"Actions","START",0,yes,"BE","Default zone"
1623,2023-04-28T10:15:41.608-05:00,"BE_Standard_C4484573",0-0,"Actions","START",0,yes,"BE","Default zone"
1632,2023-04-28T10:15:41.617-05:00,"BE_Standard_C4484573",0-7,"Actions","START",0,yes,"BE","Default zone"
1635,2023-04-28T10:15:41.620-05:00,"BE_Standard_C4484573",0-4,"Actions","START",0,yes,"BE","Default zone"
3045,2023-04-28T10:15:43.030-05:00,"BE_Standard_C4484573",0-1,"Actions","BE_Landing",1194,yes,"BE","Default zone"
3049,2023-04-28T10:15:43.034-05:00,"BE_Standard_C4484573",0-3,"Actions","BE_Landing",1085,yes,"BE","Default zone"
3050,2023-04-28T10:15:43.035-05:00,"BE_Standard_C4484573",0-4,"Actions","BE_Landing",1158,yes,"BE","Default zone"
3050,2023-04-28T10:15:43.035-05:00,"BE_Standard_C4484573",0-5,"Actions","BE_Landing",1308,yes,"BE","Default zone"
3051,2023-04-28T10:15:43.036-05:00,"BE_Standard_C4484573",0-9,"Actions","BE_Landing",1495,yes,"BE","Default zone"
3051,2023-04-28T10:15:43.036-05:00,"BE_Standard_C4484573",0-7,"Actions","BE_Landing",1179,yes,"BE","Default zone"
