Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
1295,2023-04-12T07:30:15.219-05:00,"BE_Standard_C4484573",0-1,"Actions","START",0,yes,"BE","Default zone"
1326,2023-04-12T07:30:15.250-05:00,"BE_Standard_C4484573",0-2,"Actions","START",0,yes,"BE","Default zone"
1358,2023-04-12T07:30:15.282-05:00,"BE_Standard_C4484573",0-6,"Actions","START",0,yes,"BE","Default zone"
1358,2023-04-12T07:30:15.282-05:00,"BE_Standard_C4484573",0-9,"Actions","START",0,yes,"BE","Default zone"
1388,2023-04-12T07:30:15.312-05:00,"BE_Standard_C4484573",0-8,"Actions","START",0,yes,"BE","Default zone"
1422,2023-04-12T07:30:15.346-05:00,"BE_Standard_C4484573",0-0,"Actions","START",0,yes,"BE","Default zone"
1446,2023-04-12T07:30:15.370-05:00,"BE_Standard_C4484573",0-5,"Actions","START",0,yes,"BE","Default zone"
1446,2023-04-12T07:30:15.370-05:00,"BE_Standard_C4484573",0-3,"Actions","START",0,yes,"BE","Default zone"
1454,2023-04-12T07:30:15.378-05:00,"BE_Standard_C4484573",0-7,"Actions","START",0,yes,"BE","Default zone"
1522,2023-04-12T07:30:15.446-05:00,"BE_Standard_C4484573",0-4,"Actions","START",0,yes,"BE","Default zone"
2610,2023-04-12T07:30:16.534-05:00,"BE_Standard_C4484573",0-1,"Actions","BE_Landing",1114,yes,"BE","Default zone"
2618,2023-04-12T07:30:16.542-05:00,"BE_Standard_C4484573",0-5,"Actions","BE_Landing",1106,yes,"BE","Default zone"
2618,2023-04-12T07:30:16.542-05:00,"BE_Standard_C4484573",0-9,"Actions","BE_Landing",1149,yes,"BE","Default zone"
2619,2023-04-12T07:30:16.543-05:00,"BE_Standard_C4484573",0-7,"Actions","BE_Landing",1067,yes,"BE","Default zone"
2619,2023-04-12T07:30:16.543-05:00,"BE_Standard_C4484573",0-6,"Actions","BE_Landing",1166,yes,"BE","Default zone"
2619,2023-04-12T07:30:16.543-05:00,"BE_Standard_C4484573",0-2,"Actions","BE_Landing",1123,yes,"BE","Default zone"
